ROC,MDW,98,474,992
ROC,CLT,111,306,615
ROC,ORD,106,494,3213
ROC,TPA,160,449,621
ROC,MCO,155,636,784
ROC,EWR,75,267,1406
RST,CLE,91,262,1
RSW,IAH,140,699,1219
RSW,JFK,175,663,2383
RSW,DTW,167,570,3215
RSW,BOS,194,548,3189
RSW,DEN,228,859,766
RSW,EWR,172,588,2706
RSW,ATL,100,461,7794
RSW,LGA,181,722,1498
RSW,DFW,161,776,2275
RSW,ORD,175,786,3596
RSW,CLT,113,360,3426
RSW,DCA,146,643,1595
RSW,MDW,165,429,2306
RSW,CAK,153,466,389
RSW,FNT,170,737,96
RSW,ISP,168,825,54
SAF,DEN,73,356,573
SAN,SLC,109,487,4515
SAN,LAX,52,214,9077
SAN,BWI,306,1375,1395
SAN,MDW,239,722,2300
SAN,DEN,134,558,8033
SAN,EWR,327,1372,1924
SAN,DFW,177,810,6484
SAN,ATL,257,1214,4066
SAN,PHX,69,208,10130
SAN,SEA,162,722,6355
SAN,MSP,216,677,2134
SAN,JFK,337,999,3349
SAN,IAH,190,944,3683
SAN,OGG,332,1116,757
SAN,DTW,269,909,1413
SAN,DAL,172,825,1424
SAN,SJC,77,319,5951
SAN,IAD,299,1193,2262
SAN,HOU,184,677,1359
SAN,AUS,166,415,1259
SAN,PHL,320,1467,1539
SAN,LAS,66,251,8106
SAN,MCO,291,1413,1002
SAN,LIH,347,1014,398
SAN,HNL,346,1011,1272
SAN,CLT,284,1222,1416
SAN,MSY,215,698,664
SAN,BOI,129,393,659
SAN,CVG,246,1057,7
SAN,MKE,234,825,36
SAT,DFW,67,178,9163
SAT,SFO,221,649,714
SAT,LAX,179,891,3075
SAT,IAH,60,290,4552
SAT,STL,122,477,1225
SAT,ORD,169,787,2069
SAT,ATL,141,498,5696
SAT,BWI,203,882,1561
SAT,BNA,128,550,1126
SAT,ELP,83,247,1587
SAT,DTW,187,737,962
SAT,JFK,238,962,523
SAT,PHX,133,599,3067
SAT,CLT,169,482,709
SAT,PHL,224,1051,452
SAT,DAL,59,236,6011
SAT,SAN,160,737,1252
SAT,EWR,233,658,500
SAT,MCO,157,633,984
SAT,SLC,163,477,1111
SAT,TPA,145,626,648
SAT,MIA,177,536,413
SAV,EWR,133,616,1246
SAV,ATL,63,189,6248
SAV,LGA,135,644,819
SAV,IAH,145,686,888
SAV,ORD,137,509,1698
SAV,DFW,158,557,1391
SBA,DEN,152,600,1278
SBA,PHX,93,303,2022
SBA,SFO,70,321,4065
SBA,LAX,52,200,2855
SBN,ORD,49,173,2186
SBN,ATL,112,314,2219
SBN,MSP,92,247,1099
SBN,DTW,59,257,2571
SBN,COS,176,551,1
SBN,IAH,138,592,1
SBP,LAX,63,206,2688
SBP,PHX,100,253,1415
SCC,BRW,48,205,813
SCE,DTW,71,192,416
SCE,ORD,108,409,1269
SDF,ATL,79,307,5433
SDF,PHX,212,977,664
SDF,DEN,160,791,1095
SDF,DTW,81,339,154
SDF,TPA,118,430,744
SDF,MDW,66,324,2259
SDF,EWR,129,442,1268
SDF,IAD,98,310,20
SDF,MCO,119,379,730
SDF,LAS,223,706,680
SEA,MSP,202,826,5087
SEA,MIA,367,1168,684
SEA,PHX,171,803,11489
SEA,DEN,160,773,10168
SEA,IAH,262,917,4368
SEA,DFW,239,876,6977
SEA,EWR,329,894,2967
SEA,SJC,123,600,8027
SEA,OAK,117,329,6436
SEA,SFO,123,480,13667
SEA,LAS,147,463,9993
SEA,IAD,312,1364,2185
SEA,SNA,159,680,5489
SEA,ORD,248,730,7803
SEA,MDW,248,774,2017
SEA,ATL,295,814,5325
SEA,PHL,328,1570,1949
SEA,SLC,119,524,6902
SEA,PSP,159,418,1674
SEA,SMF,107,317,6845
SEA,DTW,267,824,3780
SEA,JFK,339,1412,4145
SEA,JNU,145,426,2517
SEA,KTN,117,541,2608
SEA,MCO,345,1669,874
SEA,BWI,318,1404,1380
SEA,HNL,353,1125,3467
SEA,TPA,339,1667,667
SEA,LIH,353,934,1112
SEA,FLL,366,1027,666
SEA,OGG,347,929,2471
SEA,BOS,339,965,2944
SEA,MKE,238,993,1075
SEA,TUS,179,747,743
SEA,MCI,212,693,975
SEA,KOA,357,893,1173
SEA,MSY,286,847,663
SEA,ABQ,175,754,812
SEA,OMA,198,517,666
SEA,SAT,244,676,667
SEA,STL,238,1056,962
SEA,AUS,245,695,919
SEA,SBA,142,371,896
SEA,JAC,122,418,44
SEA,BZN,104,424,229
SEA,HDN,144,510,96
SEA,SIT,138,455,590
SEA,OKC,228,730,303
SEA,RDU,320,874,121
SEA,PSC,62,165,347
SEA,CHS,330,1488,52
SFO,CLT,312,1448,3625
SFO,MSP,228,682,4869
SFO,DFW,216,1051,8927
SFO,IAH,234,957,6779
SFO,DEN,151,452,10324
SFO,ATL,288,1303,6218
SFO,ORD,260,985,14517
SFO,LAX,83,314,26509
SFO,PHX,117,528,9643
SFO,EWR,344,1706,9882
SFO,LGB,80,353,1973
SFO,SLC,115,303,6149
SFO,SAN,88,350,13515
SFO,MIA,344,1358,2030
SFO,DTW,284,1212,2613
SFO,SBP,62,278,2025
SFO,SMF,50,141,3079
SFO,IAD,320,917,7025
SFO,DCA,327,1161,1313
SFO,FLL,343,1011,2469
SFO,PHL,339,1517,4097
SFO,MMH,66,183,262
SFO,CEC,91,237,348
SFO,LIH,316,1086,856
SFO,BZN,142,580,360
SFO,OGG,306,1460,2813
SFO,KOA,308,1300,1369
SFO,SUN,115,528,303
SFO,MKE,250,824,757
SFO,DAL,212,635,2625
SFO,JAC,133,660,326
SFO,RDD,65,312,1412
SFO,ANC,273,1338,329
SFO,BWI,326,826,578
SFO,PIT,299,877,529
SFO,OTH,91,247,477
SFO,MTJ,130,418,58
SFO,HDN,137,513,26
SFO,OMA,198,520,2
SFO,SMX,63,168,811
SFO,MSO,134,469,90
SFO,MSN,238,738,3
SGF,ORD,97,421,3868
SGF,ATL,106,527,2557
SGF,DEN,118,307,1156
SGF,DFW,85,364,4278
SGF,CLT,139,522,223
SHV,DFW,62,233,4363
SHV,ATL,102,501,3996
SHV,IAH,60,266,2880
SHV,DEN,138,363,622
SIT,KTN,51,206,662
SJC,SLC,112,429,3325
SJC,PHX,107,381,6181
SJC,MSP,225,849,915
SJC,LAS,78,295,5558
SJC,LAX,75,345,12390
SJC,ORD,261,917,1301
SJC,OGG,308,1039,1330
SJC,ONT,66,296,2608
SJC,DEN,148,584,4174
SJC,AUS,207,667,1211
SJC,SNA,71,274,5351
SJC,KOA,310,1022,385
SJC,HNL,321,1385,1107
SJC,MDW,256,1076,656
SJC,LIH,319,913,380
SJC,DAL,206,1024,589
SJU,EWR,236,659,2356
SJU,JFK,231,1039,8777
SJU,BOS,236,674,2080
SJU,MCO,171,637,7073
SJU,BDL,229,993,898
SJU,MIA,160,556,4849
SJU,FLL,155,459,5546
SJU,TPA,175,706,2169
SJU,IAH,267,1213,1042
SJU,STT,34,169,1386
SJU,ATL,217,792,2824
SJU,DFW,293,1339,1166
SJU,STX,38,188,665
SLC,ATL,225,610,5075
SLC,IAH,184,508,3997
SLC,DFW,159,583,5864
SLC,LAX,112,295,11035
SLC,DEN,85,264,11938
SLC,MSP,154,667,3700
SLC,DTW,215,965,2771
SLC,ORD,196,509,5149
SLC,MDW,188,715,1523
SLC,CDC,58,273,1142
SLC,CLT,246,1218,1230
SLC,EWR,280,1370,578
SLC,BZN,78,339,2113
SLC,CNY,54,236,410
SLC,FCA,100,330,1763
SLC,FAR,139,613,481
SLC,BOI,68,201,3149
SLC,RDM,97,387,1186
SLC,PSC,97,419,1859
SLC,COD,76,215,673
SLC,GCC,86,310,660
SLC,JAC,58,240,1886
SLC,MSO,89,235,1995
SLC,HNL,377,1209,645
SLC,GJT,63,216,1234
SLC,SGU,67,271,2381
SLC,OMA,140,507,963
SLC,MSY,205,864,607
SLC,MSN,174,627,407
SLC,MCI,146,726,1220
SLC,ANC,274,1263,196
SLC,WYS,67,218,415
SLC,XNA,154,474,2
SLC,HOU,172,615,18
SLC,MEM,184,790,109
SLC,DAL,154,481,228
SMF,DEN,141,403,4736
SMF,PHX,109,371,6298
SMF,DFW,209,669,2594
SMF,LAX,84,287,10973
SMF,IAH,228,1017,1276
SMF,SLC,99,423,2949
SMF,IAD,315,1353,465
SMF,LAS,80,308,4971
SMF,HNL,329,953,666
SMF,SAN,85,403,5549
SMF,MDW,246,1072,815
SMF,OGG,313,935,667
SMF,DAL,201,595,473
SNA,IAH,196,839,2926
SNA,PHX,73,322,7630
SNA,DFW,181,598,5604
SNA,ATL,262,800,1921
SNA,MSP,217,647,1828
SNA,DEN,134,648,6615
SNA,SFO,84,282,8419
SNA,EWR,326,854,1468
SNA,ORD,245,1077,4224
SNA,SLC,107,415,3124
SNA,SMF,80,256,4226
SNA,MDW,238,642,308
SNA,STL,217,845,80
SPI,ORD,60,206,1910
SPI,DFW,117,329,1128
STC,ORD,93,456,154
STL,DFW,103,515,4953
STL,MIA,169,838,1196
STL,ATL,93,236,7006
STL,LAS,192,507,2839
STL,PHX,182,853,4224
STL,ORD,74,311,5202
STL,SFO,244,945,1752
STL,CLT,113,518,1872
STL,MDW,61,226,4155
STL,SLC,173,670,952
STL,LGA,151,727,3023
STL,DTW,90,246,2637
STL,BOS,164,753,1322
STL,TPA,132,580,1450
STL,EWR,151,652,3506
STL,HOU,114,442,2406
STL,OKC,81,329,829
STL,TUL,68,269,665
STL,MSP,87,283,4504
STL,FLL,160,591,977
STL,RSW,147,680,1082
STL,TTN,142,422,6
STL,SAN,212,960,365
STT,ATL,223,635,1251
STT,MIA,166,638,1858
STX,MIA,171,671,1069
SUN,SLC,57,273,1204
SUX,ORD,97,452,1180
SWF,TPA,172,720,2
SWF,PBI,178,638,2
SWF,RSW,182,699,1
SYR,JFK,72,329,1961
SYR,ORD,116,535,3125
SYR,CLT,117,499,1180
SYR,IAD,82,214,48
SYR,ATL,131,635,1917
TLH,MIA,85,329,844
TLH,DFW,137,525,1269
TPA,EWR,162,713,4141
TPA,DFW,150,705,4909
TPA,JFK,166,531,4980
TPA,BOS,184,916,2165
TPA,ATL,86,224,14053
TPA,DEN,213,957,3145
TPA,ORD,161,804,4781
TPA,LGA,168,826,3800
TPA,CLT,99,300,5708
TPA,BWI,136,423,4284
TPA,DTW,153,554,4248
TPA,PHX,249,863,1987
TPA,LAX,294,1036,1200
TPA,MIA,63,305,3969
TPA,DCA,134,398,5295
TPA,MSP,190,883,2133
TPA,HOU,124,587,1920
TPA,FLL,56,269,3802
TPA,BNA,102,278,2398
TPA,IAH,130,650,3481
TPA,IND,130,425,1797
TPA,PHL,152,449,4727
TPA,CAK,135,414,738
TPA,AUS,141,487,669
TPA,BUF,154,642,1106
TPA,FNT,155,513,458
TPA,PIT,134,487,1678
TPA,MCI,155,703,979
TPA,ILG,150,571,68
TPA,DAY,130,624,233
TPA,ORF,116,347,18
TPA,SLC,274,1330,2
TPA,SFO,362,1750,1
TRI,ATL,63,250,3818
TTN,ATL,128,587,642
TTN,RDU,81,286,546
TTN,CVG,106,395,6
TTN,FLL,164,736,449
TTN,RSW,165,463,322
TTN,MSP,162,641,304
TTN,PBI,164,616,108
TTN,IND,116,503,4
TTN,MCO,150,457,951
TTN,MDW,126,571,88
TTN,BNA,123,539,4
TTN,UST,131,379,284
TTN,TPA,154,633,359
TTN,MKE,125,575,4
TTN,CLT,101,283,583
TTN,ORD,126,428,441
TUL,DFW,67,223,5136
TUL,ATL,115,370,3017
TUL,DAL,57,274,1852
TUL,IAH,93,367,3529
TUL,ORD,114,482,4033
TUL,MDW,100,473,650
TUL,SLC,148,504,577
TUL,PHX,141,401,1174
TUL,IAD,170,749,10
TUL,LAS,158,662,665
TUL,EWR,206,553,6
TUL,MIA,179,669,93
TUL,AUS,138,433,1
TUS,SFO,131,479,1273
TUS,IAH,151,486,2263
TUS,DEN,114,505,3694
TUS,LAX,90,317,5229
TUS,MDW,202,803,987
TUS,ORD,211,756,1194
TUS,DFW,134,502,4277
TUS,SLC,111,346,1877
TUS,SAN,70,308,1828
TUS,HOU,140,400,16
TVC,ORD,68,254,3395
TWF,SLC,52,243,1611
TYR,DFW,50,241,3067
TYS,DFW,135,460,3141
TYS,IAD,90,364,42
TYS,ORD,100,291,4033
TYS,DEN,182,772,558
TYS,IAH,134,589,1521
TYS,EWR,120,384,574
VEL,SLC,45,175,397
VLD,ATL,62,167,1846
VPS,ATL,69,308,4376
VPS,IAH,106,420,1751
VPS,DFW,123,439,3360
WRG,PSG,24,100,651
XNA,ORD,106,492,4963
XNA,DFW,73,193,4280
XNA,DEN,115,340,723
XNA,SFO,228,796,102
YAK,CDV,49,135,652
YUM,PHX,57,162,3710
